legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
ba474b72-b69d-4628-837e-1fa1b41fb4db,КЛІМУК КАТЕРИНА ВАСИЛІВНА,ФОП,Первинна,ФОП,likarkat@ukr.net,+380979149386,Клімук Катерина Василівна,ДНІПРОПЕТРОВСЬКА,КРИВИЙ РІГ,"Україна, 50103, Дніпропетровська обл., місто Кривий Ріг, ВУЛИЦЯ ПОСТИШЕВА, будинок 108",47.910483,33.391783
ba50f778-c954-49ba-9dac-77c327639941,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ЕКСПРЕС-МЕДІКАЛ""",41694342,Первинна,Приватна (без ФОП),terehova82+1@ukr.net,+380638004533,Завістовська Ірина Іванівна,М.КИЇВ,КИЇВ,"Україна, 02105, місто Київ, ВУЛИЦЯ ПАВЛА УСЕНКА, будинок 8",50.4448386,30.6363797
ba68cdbd-cac8-4e78-85c6-4481e71a6512,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""РІВНЕНСЬКИЙ ОБЛАСНИЙ СПЕЦІАЛІЗОВАНИЙ ДИСПАНСЕР РАДІАЦІЙНОГО ЗАХИСТУ НАСЕЛЕННЯ"" РІВНЕНСЬКОЇ ОБЛАСНОЇ РАДИ",02000116,Первинна,Комунальна,rosdrzn@gmail.com,+380362635153,Миронець Олександр Миколайович,РІВНЕНСЬКА,РІВНЕ,"Україна, 33028, Рівненська обл., місто Рівне, ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА, будинок 79",50.6033805,26.2600485
ba79c03c-63c8-4d31-b48c-a0c5467355d8,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",42278544,Первинна,Приватна (без ФОП),info@cmsd.com.ua,+380734758887,Карамаєва Тетяна Сергіївна,ПОЛТАВСЬКА,ПОЛТАВА,"Україна, 36014, Полтавська обл., місто Полтава, ВУЛИЦЯ СОБОРНОСТІ, будинок 60 А",49.5960066,34.5394552
ba92e17b-178d-497d-ba62-67d5e44f7e79,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ М.БОРИСЛАВА"" БОРИСЛАВСЬКОЇ МІСЬКОЇ РАДИ",20763591,Спеціалізована,Комунальна,cmlboryslav@ukr.net,+380677282475,Левицький Анатолій Ярославович,ЛЬВІВСЬКА,БОРИСЛАВ,"Україна, 82300, Львівська обл., місто Борислав, ВУЛИЦЯ КУЛІША, будинок 41А",49.2983115,23.4052672
ba94b288-1b59-4f58-9f0c-117b3f8ac7f9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""МОЄ ЗДОРОВ'Я""",37691162,Первинна,Приватна (без ФОП),moe_zdorovie@ukr.net,+380974631203,Хмільовий Дмитро Андрійович,ВІННИЦЬКА,ВІННИЦЯ(З),"Україна, 21000, Вінницька обл., місто Вінниця(з), Хмельницьке шосе, будинок 92",49.2367321,28.4125838
baef2a79-8afe-40e1-9ccd-81d608f634d5,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВЕРХНЬОДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВЕРХНЬОДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ""",37677106,Первинна,Комунальна,vd_kz_vcpmsd@i.ua,"+380677969294, +380565860155",Соколова Інна Анатоліївна,ДНІПРОПЕТРОВСЬКА,ВЕРХНЬОДНІПРОВСЬК,"Україна, 51600, Дніпропетровська обл., Кам'янський р-н, місто Верхньодніпровськ, вул.Європейська, будинок 16",48.6482135,34.336891
bb774bdf-8089-49a5-81d5-e4556d90210e,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР СІМЕЙНОЇ МЕДИЦИНИ ТА ПЕДІАТРІЇ ""СМАЙЛ""",43739657,Первинна,Приватна (без ФОП),llcsmile3107@gmail.com,+380960120055,Клименко Ірина Юріївна,ОДЕСЬКА,БІЛЯЇВКА(З),"Україна, 67600, Одеська обл., місто Біляївка(з), вул.Московська, будинок 45",46.4894881,30.2016232
bb7dec1c-33a2-481f-9754-3f6e27d6d274,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" РОЖНЯТІВСЬКОЇ СЕЛИЩНОЇ РАДИ",42061427,Первинна,Комунальна,pmd.rozhnyativ@gmail.com,+380347420110,Креховецький Віталій Романович,ІВАНО-ФРАНКІВСЬКА,РОЖНЯТІВ,"Україна, 77600, Івано-Франківська обл., Калуський р-н, селище міського типу Рожнятів, вул.Шкільна, будинок 17",48.9361342,24.1594075
bbfd1be8-7436-4f73-8972-56b4aa2e1cfe,ЦЕНТРАЛЬНА ПОЛІКЛІНІКА МІНІСТЕРСТВА ВНУТРІШНІХ СПРАВ УКРАЇНИ,08735095,Спеціалізована,Державна,cp@mvs.gov.ua,+380442561577,Гладуш Тетяна Іванівна,М.КИЇВ,КИЇВ,"Україна, 01024, місто Київ,  ВУЛИЦЯ ПИЛИПА ОРЛИКА, будинок 12",50.4419565,30.5340063
bc17219c-dcd7-426f-833e-4b0a23962778,ДЕМКО ОКСАНА ДЕМ'ЯНІВНА,ФОП,Первинна,ФОП,demko13@i.ua,+380965418607,Демко Оксана Дем'янівна,ЛЬВІВСЬКА,МОСТИСЬКА,"Україна, 81300, Львівська обл., Мостиський р-н, місто Мостиська, ВУЛИЦЯ ШЕВЧЕНКА, будинок 50",49.7880389,23.1488318
bc3527a4-0179-42bd-af57-ab65222e9409,Бойко Анна Олексіївна,ФОП,Первинна,ФОП,abcardio92@gmail.com,+380988454848,Бойко Анна Олексіївна,М.КИЇВ,КИЇВ,"Україна, 03179, місто Київ, вулиця Ірпінська, будинок 65, квартира 85",50.4299527,30.4542317
bc44810b-3af7-487e-a3eb-3cd23eedc99b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ ВИТВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",41410274,Первинна,Комунальна,ohoronazdorovya_vutv@ukr.net,+380347733343,Мацук Христина Михайлівна,ІВАНО-ФРАНКІВСЬКА,КАЛЬНА,"Україна, 77534, Івано-Франківська обл., Долинський р-н, село Кальна, ВУЛИЦЯ ШЕВЧЕНКА, будинок 134",48.9633855,23.8115096
bc5006b5-bbce-4fc8-8ff9-3998ca56bcf2,МАЛАНЧИК ІГОР АНАТОЛІЙОВИЧ,ФОП,Первинна,ФОП,malanchikia@gmail.com,+380958630332,Маланчик Ігор Анатолійович,ДОНЕЦЬКА,МИРНОГРАД,"Україна, 85327, Донецька обл., місто Мирноград, МІКРОРАЙОН СВІТЛИЙ, будинок 6, квартира 34",48.2962118,37.2700036
bc518f4b-4528-41fe-b480-c622f686da4f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ІЗМАЇЛЬСЬКОЇ МІСЬКОЇ РАДИ ІЗМАЇЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ ""ІЗМАЇЛЬСЬКИЙ МІСЬКИЙ ЦЕНТР ПМСД""",42483376,Первинна,Комунальна,izm-mcpmsd@i.ua,+380484164564,Бойко Людмила Михайлівна,ОДЕСЬКА,ІЗМАЇЛ(З),"Україна, 68600, Одеська обл., місто Ізмаїл(з), вул.Шевченка, будинок 8",45.3574101,28.8289967
bc80ec56-0e5b-42f8-968e-ef20266c0191,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ШВАЙКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРДИЧІВСЬКОГО РАЙОНУ ЖИТОМИРСЬКОЇ ОБЛАСТІ ",44204542,Первинна,Комунальна,olegkovshikov@gmail.com,+380935033600,Ковшиков Олег Геннадійович,ЖИТОМИРСЬКА,ШВАЙКІВКА,"Україна, 13331, Житомирська обл., Бердичівський р-н, село Швайківка, вул.Осівка, будинок 1А",49.9854715,28.5085696
bc83923b-e219-4bc5-a65d-3b7a5f748b10,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВОДЯНСЬКОЇ СІЛЬСЬКОЇ РАДИ ВАСИЛІВСЬКОГО РАЙОНУ ЗАПОРІЗЬКОЇ ОБЛАСТІ",41870660,Первинна,Комунальна,vod-dopomoga@i.ua,+380663922315,Колпак Любов Іванівна,ЗАПОРІЗЬКА,ВОДЯНЕ,"Україна, 71316, Запорізька обл., Василівський р-н, село Водяне, вул.Гвардійська, будинок 141",47.479275,34.5045859
bc869be5-b5f0-4ba6-95ee-91ac2dcceb0c,"НЕКОМЕРЦІЙНЕ КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""СКАЛАТСЬКИЙ МЕДИЧНИЙ ЦЕНТР""",41980178,Первинна,Комунальна,skalat_knp@ukr.net,+380673511039,Луків Арсен Корнилович,ТЕРНОПІЛЬСЬКА,СКАЛАТ,"Україна, 47851, Тернопільська обл., Тернопільський р-н, місто Скалат, вул.Лесі Українки, будинок 3",49.4308255,25.9857698
bc8cabfc-88d9-47e4-9eba-813d537e11c9,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СІМЕЙНА ПОЛІКЛІНІКА"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ",04591208,Первинна,Комунальна,sp@chernigiv-rada.gov.ua,+380462774747,Крючко Наталія Василівна,ЧЕРНІГІВСЬКА,ЧЕРНІГІВ,"Україна, 14005, Чернігівська обл., місто Чернігів, вул.Пирогова, будинок 15",51.5130913,31.3187408
bcc45c79-cb20-4cf6-8439-7cc3a968e5b5,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПЕРЕРІСЛЯНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" ПЕРЕРІСЛЯНСЬКОЇ СІЛЬСЬКОЇ РАДИ НАДВІРНЯНСЬКОГО РАЙОНУ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ",42566178,Первинна,Комунальна,gurmak17@i.ua,+380968364088,Дмитрук Наталія Василівна,ІВАНО-ФРАНКІВСЬКА,ПЕРЕРІСЛЬ,"Україна, 78420, Івано-Франківська обл., Надвірнянський р-н, село Перерісль, ВУЛИЦЯ СІЧОВИХ СТРІЛЬЦІВ, будинок 20",48.6985491,24.6331571
bd10947d-6838-4fbf-b40e-e1f972e0db2a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗЕЛЕНОДОЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗЕЛЕНОДОЛЬСЬКОЇ МІСЬКОЇ РАДИ",13470061,Первинна,Комунальна,zelml53860@gmail.com,+380960769232,Ярошенко Олена Михайлівна,ДНІПРОПЕТРОВСЬКА,ЗЕЛЕНОДОЛЬСЬК,"Україна, 53860, Дніпропетровська обл., Криворізький р-н, місто Зеленодольськ, вул.Спортивна, будинок 2",47.5650893,33.6427871
bd3c7c0c-a909-4c60-8c9e-447f6590e2db,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НОВОСАНЖАРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НОВОСАНЖАРСЬКОЇ СЕЛИЩНОЇ РАДИ ПОЛТАВСЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ""",37464470,Первинна,Комунальна,ns.pmsd@gmail.com,+380534432980,Ткаченко Вікторія Олегівна,ПОЛТАВСЬКА,НОВІ САНЖАРИ,"Україна, 39300, Полтавська обл., Полтавський р-н, селище міського типу Нові Санжари, вул.Шевченка, будинок 51/49",49.3415098,34.3130402
bd4590e6-5326-478a-ab6d-bb8875054d37,ЛАЗЮК ОЛЬГА ВОЛОДИМИРІВНА,ФОП,Первинна,ФОП,olya.lazuk.pm@gmail.com,+380987479604,Лазюк Ольга Володимирівна,ХМЕЛЬНИЦЬКА,ХМЕЛЬНИЦЬКИЙ,"Україна, 29000, Хмельницька обл., Хмельницький р-н, місто Хмельницький, пров.Підлісний, будинок 11/1",49.4507489,27.0149677
bd9822fa-45cf-4c9d-acfb-0235e2a98e67,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БУЦЬКИЙ СЕЛИЩНИЙ ЦЕНТР НАДАННЯ ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ "" БУЦЬКОЇ СЕЛИЩНОЇ РАДИ",43326750,Первинна,Комунальна,bukyotg_kpmsd@ukr.net,+380967602939,Шепеляк Марина Петрівна,ЧЕРКАСЬКА,БУКИ,"Україна, 20114, Черкаська обл., Уманський р-н, селище міського типу Буки, вул.Пушкіна, будинок 1",49.0945366,30.4050589
bdb67863-7e56-4198-9670-2ebf4935478e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЗАЛОЗЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЗАЛОЗЕЦЬКОЇ СЕЛИЩНОЇ РАДИ",41215331,Первинна,Комунальна,41215331@mail.gov.ua,+380354031200,Вівчарик Наталія Романівна,ТЕРНОПІЛЬСЬКА,ЗАЛІЗЦІ,"Україна, 47234, Тернопільська обл., Тернопільський р-н, селище міського типу Залізці, вул.Шевченка, будинок 56",49.7937516,25.3739849
bdb9d261-7a72-40bf-8f4b-7f9d78708adf,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАК-МЕДИК""",42565415,Первинна,Приватна (без ФОП),makmed29112018@gmail.com,"+380505413648, +380505413648",Гаврилюк Леся Іванівна,ЧЕРНІВЕЦЬКА,МАМАЇВЦІ,"Україна, 59343, Чернівецька обл., Чернівецький р-н, село Мамаївці, вул.Шевченка, будинок 226",48.3480538,25.8253247
bdde2de5-b1d7-4fb9-a8f6-9c10a1378dc8,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СІЛІЦЕЯ-ПРО+""",44711475,Первинна,Приватна (без ФОП),szvonska@ukr.net,+380679090307,Звонська Світлана Віленівна,ХМЕЛЬНИЦЬКА,ХМЕЛЬНИЦЬКИЙ,"Україна, 29015, Хмельницька обл., Хмельницький р-н, місто Хмельницький, пр.Миру, будинок 84/1",50.1757487,27.0559924
be053586-f5f4-45af-95ed-1b73b9dc14bd,ПАВЛЕНКО ТЕТЯНА ВАСИЛІВНА,ФОП,Первинна,ФОП,credence.amb@gmail.com,+380671676569,Павленко Тетяна Василівна,ОДЕСЬКА,ШИРЯЄВЕ,"Україна, 66800, Одеська обл., Ширяївський р-н, селище міського типу Ширяєве, ВУЛИЦЯ ЧКАЛОВА, будинок 6",47.3754941,30.1958353
be33eb03-7757-4536-80b0-fbc5c5ee0d9d,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БІСКОВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ САМБІРСЬКОГО РАЙОНУ ЛЬВІВСЬКОЇ ОБЛАСТІ",41845440,Первинна,Комунальна,voyut_amb@ukr.net,+380976124284,Стецев'ят Інна Дмитрівна,ЛЬВІВСЬКА,ВОЮТИЧІ,"Україна, 81453, Львівська обл., Самбірський р-н, село Воютичі, ВУЛИЦЯ ШКІЛЬНА, будинок 19",49.5508417,23.1084348
be3f821a-780f-46d7-9a8d-c3d3fb6d6254,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНІ ЦЕНТРИ ""МЕДІСВІТ""",38745684,Спеціалізована,Приватна (без ФОП),info@into-sana.ua,+380443930000,Усенко Галина Віталіївна,М.КИЇВ,КИЇВ,"Україна, 01032, місто Київ, ВУЛИЦЯ ЖИЛЯНСЬКА, будинок 48-50, ЛІТ. А",50.4462218,30.4898409
be8067d5-da16-4bb6-b442-9bcdb79a9c2f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ОБРОШИНСЬКОЇ СІЛЬСЬКОЇ РАДИ",44119976,Первинна,Комунальна,obrpmd@gmail.com,"+380679271507, +380323028172",Хитрень Мар'яна Орестівна,ЛЬВІВСЬКА,ОБРОШИНЕ,"Україна, 81115, Львівська обл., Львівський р-н, село Оброшине, пр.Вольського, будинок 9",49.7855549,23.8698278
be8e8fb3-8842-436c-97d6-ce794971318b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ НЕМІШАЇВСЬКОЇ СЕЛИЩНОЇ РАДИ""",44759187,Первинна,Комунальна,cpmsd_nem@ukr.net,+380933789794,Горай Яна Віталіївна,КИЇВСЬКА,НЕМІШАЄВЕ,"Україна, 07853, Київська обл., Бучанський р-н, селище міського типу Немішаєве, вул.Затишна, будинок 4",50.5638206,30.0889889
be9748a1-2e77-48af-8891-aeadf3c68f01,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВАЙНЕКСПЕРТ""",40429242,Первинна,Приватна (без ФОП),info@medem.clinic,+380984841778,Онушко Жанна Олександрівна,М.КИЇВ,КИЇВ,"Україна, 01103, місто Київ, БУЛЬВАР ДРУЖБИ НАРОДІВ, будинок 14-16, приміщення 500",50.4140364,30.5394589
beadf323-64b7-4bb3-8838-1a3e88bdbcef,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКИ МЕДИЧНОЇ АКАДЕМІЇ""",30011521,Первинна,Приватна (без ФОП),ipedan@ama.dp.ua,"+380563749925, +380563749925",Гончаров Сергій Іванович,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49106, Дніпропетровська обл., місто Дніпро, ПРОСПЕКТ ГЕРОЇВ, будинок 32",48.4585602,35.0636817
bec643cd-6752-4298-a37c-3c600a5d5767,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТНА ДИТЯЧА ПОЛІКЛІНІКА №1""",42882731,Первинна,Приватна (без ФОП),babyclinic2016@gmail.com,+380952131504,Чугайда Іван Іванович,ІВАНО-ФРАНКІВСЬКА,ІВАНО-ФРАНКІВСЬК,"Україна, 76018, Івано-Франківська обл., Івано-Франківський р-н, місто Івано-Франківськ, вул.Дністровська, будинок 16-А",48.9256821,24.7127956
bee3600d-ffa1-4583-b6c7-cc9658b71e5d,ЧУМАКОВА ОЛЬГА ГРИГОРІЇВНА,ФОП,Первинна,ФОП,4umakovao4093@gmail.com,+380973347848,Чумакова Ольга Григоріївна,ОДЕСЬКА,ОДЕСА,"Україна, 65005, Одеська обл., місто Одеса, вулиця Дальницька, будинок 53, корпус 1, квартира 3",46.4687829,30.7231957
bf0a8c04-6648-4b4e-9488-84a20d93cfd5,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" Райгородський сільський центр первинної медико-санітарної допомоги"" Райгородської сільської ради",44393194,Первинна,Комунальна,vitaliipetrovych@ukr.net,+380673083731,Олійник Віталій Петрович,ВІННИЦЬКА,РАЙГОРОД,"Україна, 22865, Вінницька обл., Гайсинський р-н, село Райгород, вул.Миру, будинок 41",48.8843873,29.0776117
bf123d9f-fa05-4a0f-a918-60209d7f0fbb,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БЕРЕЗНЕГУВАТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО -САНІТАРНОЇ ДОПОМОГИ"" БЕРЕЗНЕГУВАТСЬКОЇ СЕЛИЩНОЇ РАДИ",38412046,Первинна,Комунальна,bereznegpmsd@ukr.net,"+380676784633, +380516892063",Вавілін Олег Валерійович,МИКОЛАЇВСЬКА,БЕРЕЗНЕГУВАТЕ,"Україна, 56203, Миколаївська обл., Березнегуватський р-н, селище міського типу Березнегувате, ВУЛИЦЯ ЛЕРМОНТОВА, будинок 1",47.3098306,32.8487692
bf1c5a13-f655-4794-b7da-0ed4c2937d24,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""МЕДІКАП""",38574041,Спеціалізована,Приватна (без ФОП),info@into-sana.ua,+380482307501,Усенко Галина Віталіївна,ОДЕСЬКА,ОДЕСА,"Україна, 65114, Одеська обл., місто Одеса, ВУЛИЦЯ АКАДЕМІКА КОРОЛЬОВА, будинок 17",46.405646,30.7222377
bf22c92a-2b39-4810-8b24-e141df7d342e,"Комунальне некомерційне підприємство ""Бехтерський центр первинної медико-санітарної допомоги"" Бехтерської сільської ради Скадовського району Херсонської області",42903199,Первинна,Комунальна,bekterskala@ukr.net,"+380984466089, +380553942532",Притула Тетяна Олексіївна,ХЕРСОНСЬКА,БЕХТЕРИ,"Україна, 75650, Херсонська обл., Скадовський р-н, село Бехтери, вул.Шкільна, будинок 21",46.2491549,32.2897888
bf4b390f-bb1c-4656-9169-d036fb0a781c,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БІСКОВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ ""ВОЛЕ-БАРАНЕЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ""",40636033,Первинна,Комунальна,zpsmvolia@ukr.net,+380972664221,Кухленко Ірина Іванівна,ЛЬВІВСЬКА,ВОЛЯ-БАРАНЕЦЬКА,"Україна, 81422, Львівська обл., Самбірський р-н, село Воля-Баранецька, ВУЛ.В.ЦИМБРИЛИ, будинок 38",49.6159853,23.1279113
bf523449-bdda-4feb-ad8d-d0251a00440d,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КИЇВСЬКА МІСЬКА КЛІНІЧНА ШКІРНО-ВЕНЕРОЛОГІЧНА ЛІКАРНЯ"" ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)",01994008,Спеціалізована,Комунальна,kmkshvl@ukr.net,+380442013470,0,М.КИЇВ,КИЇВ,"Україна, 04209, місто Київ, ВУЛИЦЯ БОГАТИРСЬКА, будинок 32",50.5455339,30.4882886
bf6201dc-a979-449f-8563-79717aa13db9,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КАНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КАНІВСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ",38682646,Первинна,Комунальна,kaniv_centr_tender@ukr.net,+380473635505,Горьова Наталія Василівна,ЧЕРКАСЬКА,КАНІВ,"Україна, 19003, Черкаська обл., Черкаський р-н, місто Канів, вул.Успенська, будинок 15",49.7520211,31.4563221
bf6ea2b2-8004-471a-bc85-46434dd2024c,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОНАСТИРИЩЕНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МОНАСТИРИЩЕНСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ",41368558,Первинна,Комунальна,monasturushecentr@gmail.com,+380963315991,Редванська Людмила Петрівна,ЧЕРКАСЬКА,МОНАСТИРИЩЕ,"Україна, 19101, Черкаська обл., Уманський р-н, місто Монастирище, вул.Соборна, будинок 1",48.9965372,29.7999327
bf7a487d-2147-4399-82a8-3d1e65c7ae30,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОПАЙГОРОДСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КОПАЙГОРОДСЬКОЇ СЕЛИЩНОЇ РАДИ""",44903866,Первинна,Комунальна,lesyalesya3091@gmail.com,+380987899095,Мілашевська Леся Володимирівна,ВІННИЦЬКА,КОПАЙГОРОД,"Україна, 23053, Вінницька обл., Жмеринський р-н, селище міського типу Копайгород, вул.Центральна, будинок 64",0.0,0.0
bf99bf42-1f84-4a87-8f17-7f34c0474fbc,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОБЛАСНИЙ ЦЕНТР ПРОФІЛАКТИКИ ТА БОРОТЬБИ З ВІЛ/СНІД ПОЛТАВСЬКОЇ ОБЛАСНОЇ РАДИ""",31248968,Спеціалізована,Комунальна,info@aids.poltava.ua,+380532606037,Печериця Володимир Георгійович,ПОЛТАВСЬКА,ПОЛТАВА,"Україна, 36003, Полтавська обл., місто Полтава, ПРОВУЛОК ГОСПІТАЛЬНИЙ, будинок 5",49.5937792,34.5568446
bfce3c7f-6d80-42de-b14e-aeaff8725759,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ВІЛЬНОГІРСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВІЛЬНОГІРСЬКОЇ МІСЬКОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37871459,Первинна,Комунальна,volnogorskpmsd@ukr.net,"+380964226644, +380565341570",Карпович Сергій Васильович,ДНІПРОПЕТРОВСЬКА,ВІЛЬНОГІРСЬК,"Україна, 51700, Дніпропетровська обл., місто Вільногірськ, ВУЛИЦЯ ІМ.Ю.М.УСТЕНКА, будинок 19",48.4855437,34.0134948
